Posted At,Job Title,Company Link,Company Location,Job Type,Job Salary,Job Experience Level,Job Education,Job Description
Active 3 days ago,Recruiter,https://pk.indeed.com/cmp/Ikonic?campaignid=mobvjcmp&from=mobviewjob&tk=1hs13torhj9j9800&fromjk=9c722d2859db81e9,Lahore,Full-time,,Entry level,No specific education required,"Timings: 4:00pm-1:00am


Location : IKONIC, 5th Floor, Central Tower, 2 Hali Rd, Block B Gulberg 2, Lahore, Punjab


About Us:
IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.


Position Purpose :


We are seeking a dynamic and motivated Junior HR Executive with a focus mainly on HR Operations to join our team. This is an exciting opportunity to gain hands-on experience in Human Resource Operational department as an Junior HR Executive.


Education and Professional Qualification :
Typically, a bachelors degree in Human Resources, Business Administration, or a related field is preferred.

Experience:
Individual with a minimum of 1 year of experience.
Responsibilities:
Data Management: Maintain and update employee records, ensuring accuracy and confidentiality. This may include data entry, filing, and organizing documents.
Recruitment Support: Assist with the recruitment process by posting job openings, reviewing resumes, scheduling interviews, and communicating with candidates.
Onboarding: Help in the onboarding process for new hires, including paperwork, orientation, and coordination with various departments.
Benefits Administration :Support the administration of employee benefits programs, including health insurance, retirement plans, and other benefits.
Employee Relations: Assist with employee relations activities, such as organizing team-building events, surveys, and feedback collection.
Compliance: Ensure HR policies and procedures are followed in accordance with relevant laws and regulations.
Training and Development: Assist in organizing training sessions and workshops for employees, and maintain training records.
Payroll Support: Help with payroll processing tasks, including timekeeping and resolving payroll-related queries.
HR Reporting: Compile HR data and generate reports for analysis and decision-making.
Documentation: Maintain and organize HR documents, including employee handbooks, policies, and procedures.



Benefits
Competitive Salary
Bonuses
Medical Health Insurance
Annual Leaves
Casual leaves
Sick Leaves
Bereavement Leaves
Marriage Leaves
Paternity Leaves
Maternity Leaves
Bi-Annual Reviews
Providunt Fund

Why Should You Join IKONIC?



At IKONIC , we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as:
A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks.
A Dynamic Enviorment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it.
Market Competitive Compensation based upon your professional qualifications and skill set.
As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit.
Note: Above goals and job descriptions are indicative and subject to change."
Active 2 days ago,Fabric Store Supervisor,https://pk.indeed.com/cmp/Ikonic?campaignid=mobvjcmp&from=mobviewjob&tk=1hs13torhj9j9800&fromjk=9c722d2859db81e9,Lahore,Full-time,,Entry level,No specific education required,"Timings: 4:00pm-1:00am


Location : IKONIC, 5th Floor, Central Tower, 2 Hali Rd, Block B Gulberg 2, Lahore, Punjab


About Us:
IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.


Position Purpose :


We are seeking a dynamic and motivated Junior HR Executive with a focus mainly on HR Operations to join our team. This is an exciting opportunity to gain hands-on experience in Human Resource Operational department as an Junior HR Executive.


Education and Professional Qualification :
Typically, a bachelors degree in Human Resources, Business Administration, or a related field is preferred.

Experience:
Individual with a minimum of 1 year of experience.
Responsibilities:
Data Management: Maintain and update employee records, ensuring accuracy and confidentiality. This may include data entry, filing, and organizing documents.
Recruitment Support: Assist with the recruitment process by posting job openings, reviewing resumes, scheduling interviews, and communicating with candidates.
Onboarding: Help in the onboarding process for new hires, including paperwork, orientation, and coordination with various departments.
Benefits Administration :Support the administration of employee benefits programs, including health insurance, retirement plans, and other benefits.
Employee Relations: Assist with employee relations activities, such as organizing team-building events, surveys, and feedback collection.
Compliance: Ensure HR policies and procedures are followed in accordance with relevant laws and regulations.
Training and Development: Assist in organizing training sessions and workshops for employees, and maintain training records.
Payroll Support: Help with payroll processing tasks, including timekeeping and resolving payroll-related queries.
HR Reporting: Compile HR data and generate reports for analysis and decision-making.
Documentation: Maintain and organize HR documents, including employee handbooks, policies, and procedures.



Benefits
Competitive Salary
Bonuses
Medical Health Insurance
Annual Leaves
Casual leaves
Sick Leaves
Bereavement Leaves
Marriage Leaves
Paternity Leaves
Maternity Leaves
Bi-Annual Reviews
Providunt Fund

Why Should You Join IKONIC?



At IKONIC , we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as:
A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks.
A Dynamic Enviorment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it.
Market Competitive Compensation based upon your professional qualifications and skill set.
As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit.
Note: Above goals and job descriptions are indicative and subject to change."
Posted 3 days ago,Web Research Analyst & Data Entry Operator (Morning),https://pk.indeed.com/cmp/Ikonic?campaignid=mobvjcmp&from=mobviewjob&tk=1hs13torhj9j9800&fromjk=9c722d2859db81e9,Lahore,Full-time,,Entry level,No specific education required,"Timings: 4:00pm-1:00am


Location : IKONIC, 5th Floor, Central Tower, 2 Hali Rd, Block B Gulberg 2, Lahore, Punjab


About Us:
IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.


Position Purpose :


We are seeking a dynamic and motivated Junior HR Executive with a focus mainly on HR Operations to join our team. This is an exciting opportunity to gain hands-on experience in Human Resource Operational department as an Junior HR Executive.


Education and Professional Qualification :
Typically, a bachelors degree in Human Resources, Business Administration, or a related field is preferred.

Experience:
Individual with a minimum of 1 year of experience.
Responsibilities:
Data Management: Maintain and update employee records, ensuring accuracy and confidentiality. This may include data entry, filing, and organizing documents.
Recruitment Support: Assist with the recruitment process by posting job openings, reviewing resumes, scheduling interviews, and communicating with candidates.
Onboarding: Help in the onboarding process for new hires, including paperwork, orientation, and coordination with various departments.
Benefits Administration :Support the administration of employee benefits programs, including health insurance, retirement plans, and other benefits.
Employee Relations: Assist with employee relations activities, such as organizing team-building events, surveys, and feedback collection.
Compliance: Ensure HR policies and procedures are followed in accordance with relevant laws and regulations.
Training and Development: Assist in organizing training sessions and workshops for employees, and maintain training records.
Payroll Support: Help with payroll processing tasks, including timekeeping and resolving payroll-related queries.
HR Reporting: Compile HR data and generate reports for analysis and decision-making.
Documentation: Maintain and organize HR documents, including employee handbooks, policies, and procedures.



Benefits
Competitive Salary
Bonuses
Medical Health Insurance
Annual Leaves
Casual leaves
Sick Leaves
Bereavement Leaves
Marriage Leaves
Paternity Leaves
Maternity Leaves
Bi-Annual Reviews
Providunt Fund

Why Should You Join IKONIC?



At IKONIC , we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as:
A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks.
A Dynamic Enviorment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it.
Market Competitive Compensation based upon your professional qualifications and skill set.
As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit.
Note: Above goals and job descriptions are indicative and subject to change."
Active 2 days ago,Academic Coordinator (Female Only),https://pk.indeed.com/cmp/Ikonic?campaignid=mobvjcmp&from=mobviewjob&tk=1hs13torhj9j9800&fromjk=9c722d2859db81e9,Lahore,Full-time,,Entry level,No specific education required,"Timings: 4:00pm-1:00am


Location : IKONIC, 5th Floor, Central Tower, 2 Hali Rd, Block B Gulberg 2, Lahore, Punjab


About Us:
IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.


Position Purpose :


We are seeking a dynamic and motivated Junior HR Executive with a focus mainly on HR Operations to join our team. This is an exciting opportunity to gain hands-on experience in Human Resource Operational department as an Junior HR Executive.


Education and Professional Qualification :
Typically, a bachelors degree in Human Resources, Business Administration, or a related field is preferred.

Experience:
Individual with a minimum of 1 year of experience.
Responsibilities:
Data Management: Maintain and update employee records, ensuring accuracy and confidentiality. This may include data entry, filing, and organizing documents.
Recruitment Support: Assist with the recruitment process by posting job openings, reviewing resumes, scheduling interviews, and communicating with candidates.
Onboarding: Help in the onboarding process for new hires, including paperwork, orientation, and coordination with various departments.
Benefits Administration :Support the administration of employee benefits programs, including health insurance, retirement plans, and other benefits.
Employee Relations: Assist with employee relations activities, such as organizing team-building events, surveys, and feedback collection.
Compliance: Ensure HR policies and procedures are followed in accordance with relevant laws and regulations.
Training and Development: Assist in organizing training sessions and workshops for employees, and maintain training records.
Payroll Support: Help with payroll processing tasks, including timekeeping and resolving payroll-related queries.
HR Reporting: Compile HR data and generate reports for analysis and decision-making.
Documentation: Maintain and organize HR documents, including employee handbooks, policies, and procedures.



Benefits
Competitive Salary
Bonuses
Medical Health Insurance
Annual Leaves
Casual leaves
Sick Leaves
Bereavement Leaves
Marriage Leaves
Paternity Leaves
Maternity Leaves
Bi-Annual Reviews
Providunt Fund

Why Should You Join IKONIC?



At IKONIC , we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as:
A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks.
A Dynamic Enviorment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it.
Market Competitive Compensation based upon your professional qualifications and skill set.
As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit.
Note: Above goals and job descriptions are indicative and subject to change."
Active 2 days ago,Customer Sales Representative,https://pk.indeed.com/cmp/Ikonic?campaignid=mobvjcmp&from=mobviewjob&tk=1hs13torhj9j9800&fromjk=9c722d2859db81e9,Lahore,Full-time,,Entry level,No specific education required,"Timings: 4:00pm-1:00am


Location : IKONIC, 5th Floor, Central Tower, 2 Hali Rd, Block B Gulberg 2, Lahore, Punjab


About Us:
IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.


Position Purpose :


We are seeking a dynamic and motivated Junior HR Executive with a focus mainly on HR Operations to join our team. This is an exciting opportunity to gain hands-on experience in Human Resource Operational department as an Junior HR Executive.


Education and Professional Qualification :
Typically, a bachelors degree in Human Resources, Business Administration, or a related field is preferred.

Experience:
Individual with a minimum of 1 year of experience.
Responsibilities:
Data Management: Maintain and update employee records, ensuring accuracy and confidentiality. This may include data entry, filing, and organizing documents.
Recruitment Support: Assist with the recruitment process by posting job openings, reviewing resumes, scheduling interviews, and communicating with candidates.
Onboarding: Help in the onboarding process for new hires, including paperwork, orientation, and coordination with various departments.
Benefits Administration :Support the administration of employee benefits programs, including health insurance, retirement plans, and other benefits.
Employee Relations: Assist with employee relations activities, such as organizing team-building events, surveys, and feedback collection.
Compliance: Ensure HR policies and procedures are followed in accordance with relevant laws and regulations.
Training and Development: Assist in organizing training sessions and workshops for employees, and maintain training records.
Payroll Support: Help with payroll processing tasks, including timekeeping and resolving payroll-related queries.
HR Reporting: Compile HR data and generate reports for analysis and decision-making.
Documentation: Maintain and organize HR documents, including employee handbooks, policies, and procedures.



Benefits
Competitive Salary
Bonuses
Medical Health Insurance
Annual Leaves
Casual leaves
Sick Leaves
Bereavement Leaves
Marriage Leaves
Paternity Leaves
Maternity Leaves
Bi-Annual Reviews
Providunt Fund

Why Should You Join IKONIC?



At IKONIC , we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as:
A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks.
A Dynamic Enviorment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it.
Market Competitive Compensation based upon your professional qualifications and skill set.
As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit.
Note: Above goals and job descriptions are indicative and subject to change."
Today,Cashier (senior),https://pk.indeed.com/cmp/Ikonic?campaignid=mobvjcmp&from=mobviewjob&tk=1hs13torhj9j9800&fromjk=9c722d2859db81e9,Lahore,Full-time,,Entry level,No specific education required,"Timings: 4:00pm-1:00am


Location : IKONIC, 5th Floor, Central Tower, 2 Hali Rd, Block B Gulberg 2, Lahore, Punjab


About Us:
IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.


Position Purpose :


We are seeking a dynamic and motivated Junior HR Executive with a focus mainly on HR Operations to join our team. This is an exciting opportunity to gain hands-on experience in Human Resource Operational department as an Junior HR Executive.


Education and Professional Qualification :
Typically, a bachelors degree in Human Resources, Business Administration, or a related field is preferred.

Experience:
Individual with a minimum of 1 year of experience.
Responsibilities:
Data Management: Maintain and update employee records, ensuring accuracy and confidentiality. This may include data entry, filing, and organizing documents.
Recruitment Support: Assist with the recruitment process by posting job openings, reviewing resumes, scheduling interviews, and communicating with candidates.
Onboarding: Help in the onboarding process for new hires, including paperwork, orientation, and coordination with various departments.
Benefits Administration :Support the administration of employee benefits programs, including health insurance, retirement plans, and other benefits.
Employee Relations: Assist with employee relations activities, such as organizing team-building events, surveys, and feedback collection.
Compliance: Ensure HR policies and procedures are followed in accordance with relevant laws and regulations.
Training and Development: Assist in organizing training sessions and workshops for employees, and maintain training records.
Payroll Support: Help with payroll processing tasks, including timekeeping and resolving payroll-related queries.
HR Reporting: Compile HR data and generate reports for analysis and decision-making.
Documentation: Maintain and organize HR documents, including employee handbooks, policies, and procedures.



Benefits
Competitive Salary
Bonuses
Medical Health Insurance
Annual Leaves
Casual leaves
Sick Leaves
Bereavement Leaves
Marriage Leaves
Paternity Leaves
Maternity Leaves
Bi-Annual Reviews
Providunt Fund

Why Should You Join IKONIC?



At IKONIC , we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as:
A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks.
A Dynamic Enviorment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it.
Market Competitive Compensation based upon your professional qualifications and skill set.
As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit.
Note: Above goals and job descriptions are indicative and subject to change."
Today,Remote Accountant/QuickBooks Administrator from Pakistan,https://pk.indeed.com/cmp/Ikonic?campaignid=mobvjcmp&from=mobviewjob&tk=1hs13torhj9j9800&fromjk=9c722d2859db81e9,Lahore,Full-time,,Entry level,No specific education required,"Timings: 4:00pm-1:00am


Location : IKONIC, 5th Floor, Central Tower, 2 Hali Rd, Block B Gulberg 2, Lahore, Punjab


About Us:
IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.


Position Purpose :


We are seeking a dynamic and motivated Junior HR Executive with a focus mainly on HR Operations to join our team. This is an exciting opportunity to gain hands-on experience in Human Resource Operational department as an Junior HR Executive.


Education and Professional Qualification :
Typically, a bachelors degree in Human Resources, Business Administration, or a related field is preferred.

Experience:
Individual with a minimum of 1 year of experience.
Responsibilities:
Data Management: Maintain and update employee records, ensuring accuracy and confidentiality. This may include data entry, filing, and organizing documents.
Recruitment Support: Assist with the recruitment process by posting job openings, reviewing resumes, scheduling interviews, and communicating with candidates.
Onboarding: Help in the onboarding process for new hires, including paperwork, orientation, and coordination with various departments.
Benefits Administration :Support the administration of employee benefits programs, including health insurance, retirement plans, and other benefits.
Employee Relations: Assist with employee relations activities, such as organizing team-building events, surveys, and feedback collection.
Compliance: Ensure HR policies and procedures are followed in accordance with relevant laws and regulations.
Training and Development: Assist in organizing training sessions and workshops for employees, and maintain training records.
Payroll Support: Help with payroll processing tasks, including timekeeping and resolving payroll-related queries.
HR Reporting: Compile HR data and generate reports for analysis and decision-making.
Documentation: Maintain and organize HR documents, including employee handbooks, policies, and procedures.



Benefits
Competitive Salary
Bonuses
Medical Health Insurance
Annual Leaves
Casual leaves
Sick Leaves
Bereavement Leaves
Marriage Leaves
Paternity Leaves
Maternity Leaves
Bi-Annual Reviews
Providunt Fund

Why Should You Join IKONIC?



At IKONIC , we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as:
A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks.
A Dynamic Enviorment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it.
Market Competitive Compensation based upon your professional qualifications and skill set.
As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit.
Note: Above goals and job descriptions are indicative and subject to change."
Today,Female Accountant,https://pk.indeed.com/cmp/Ikonic?campaignid=mobvjcmp&from=mobviewjob&tk=1hs13torhj9j9800&fromjk=9c722d2859db81e9,Lahore,Full-time,,Entry level,No specific education required,"Timings: 4:00pm-1:00am


Location : IKONIC, 5th Floor, Central Tower, 2 Hali Rd, Block B Gulberg 2, Lahore, Punjab


About Us:
IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.


Position Purpose :


We are seeking a dynamic and motivated Junior HR Executive with a focus mainly on HR Operations to join our team. This is an exciting opportunity to gain hands-on experience in Human Resource Operational department as an Junior HR Executive.


Education and Professional Qualification :
Typically, a bachelors degree in Human Resources, Business Administration, or a related field is preferred.

Experience:
Individual with a minimum of 1 year of experience.
Responsibilities:
Data Management: Maintain and update employee records, ensuring accuracy and confidentiality. This may include data entry, filing, and organizing documents.
Recruitment Support: Assist with the recruitment process by posting job openings, reviewing resumes, scheduling interviews, and communicating with candidates.
Onboarding: Help in the onboarding process for new hires, including paperwork, orientation, and coordination with various departments.
Benefits Administration :Support the administration of employee benefits programs, including health insurance, retirement plans, and other benefits.
Employee Relations: Assist with employee relations activities, such as organizing team-building events, surveys, and feedback collection.
Compliance: Ensure HR policies and procedures are followed in accordance with relevant laws and regulations.
Training and Development: Assist in organizing training sessions and workshops for employees, and maintain training records.
Payroll Support: Help with payroll processing tasks, including timekeeping and resolving payroll-related queries.
HR Reporting: Compile HR data and generate reports for analysis and decision-making.
Documentation: Maintain and organize HR documents, including employee handbooks, policies, and procedures.



Benefits
Competitive Salary
Bonuses
Medical Health Insurance
Annual Leaves
Casual leaves
Sick Leaves
Bereavement Leaves
Marriage Leaves
Paternity Leaves
Maternity Leaves
Bi-Annual Reviews
Providunt Fund

Why Should You Join IKONIC?



At IKONIC , we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as:
A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks.
A Dynamic Enviorment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it.
Market Competitive Compensation based upon your professional qualifications and skill set.
As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit.
Note: Above goals and job descriptions are indicative and subject to change."
Posted 1 day ago,Order Dispatcher/ Order Inventory Management,https://pk.indeed.com/cmp/Ikonic?campaignid=mobvjcmp&from=mobviewjob&tk=1hs13torhj9j9800&fromjk=9c722d2859db81e9,Lahore,Full-time,,Entry level,No specific education required,"Timings: 4:00pm-1:00am


Location : IKONIC, 5th Floor, Central Tower, 2 Hali Rd, Block B Gulberg 2, Lahore, Punjab


About Us:
IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.


Position Purpose :


We are seeking a dynamic and motivated Junior HR Executive with a focus mainly on HR Operations to join our team. This is an exciting opportunity to gain hands-on experience in Human Resource Operational department as an Junior HR Executive.


Education and Professional Qualification :
Typically, a bachelors degree in Human Resources, Business Administration, or a related field is preferred.

Experience:
Individual with a minimum of 1 year of experience.
Responsibilities:
Data Management: Maintain and update employee records, ensuring accuracy and confidentiality. This may include data entry, filing, and organizing documents.
Recruitment Support: Assist with the recruitment process by posting job openings, reviewing resumes, scheduling interviews, and communicating with candidates.
Onboarding: Help in the onboarding process for new hires, including paperwork, orientation, and coordination with various departments.
Benefits Administration :Support the administration of employee benefits programs, including health insurance, retirement plans, and other benefits.
Employee Relations: Assist with employee relations activities, such as organizing team-building events, surveys, and feedback collection.
Compliance: Ensure HR policies and procedures are followed in accordance with relevant laws and regulations.
Training and Development: Assist in organizing training sessions and workshops for employees, and maintain training records.
Payroll Support: Help with payroll processing tasks, including timekeeping and resolving payroll-related queries.
HR Reporting: Compile HR data and generate reports for analysis and decision-making.
Documentation: Maintain and organize HR documents, including employee handbooks, policies, and procedures.



Benefits
Competitive Salary
Bonuses
Medical Health Insurance
Annual Leaves
Casual leaves
Sick Leaves
Bereavement Leaves
Marriage Leaves
Paternity Leaves
Maternity Leaves
Bi-Annual Reviews
Providunt Fund

Why Should You Join IKONIC?



At IKONIC , we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as:
A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks.
A Dynamic Enviorment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it.
Market Competitive Compensation based upon your professional qualifications and skill set.
As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit.
Note: Above goals and job descriptions are indicative and subject to change."
Active 2 days ago,Frontdesk Manager,https://pk.indeed.com/cmp/PepsiCo?campaignid=mobvjcmp&from=mobviewjob&tk=1hs13vv6fj9ji807&fromjk=0b68e8ffa6409108,Lahore,Full-time,,No experience required,No specific education required,"Overview:
Responsible for the of Regular, Preventive Maintenance and troubleshooting of all type of ASRS related Mechanical equipment in a shifts and General based job environment.

Responsibilities:
The scope of includes;
In-house repairing and overhauling of equipment

Have knowledge of root cause analysis of routine/chronic issues and execution of countermeasures against routine/chronic issues

Development of OPLs/SOPs to improve team’s technical capabilities

Data logging of chronic issues for action planning

Daily Condition monitoring of equipment and countermeasures execution against defects identified during condition monitoring

Material arrangement for monthly / annual shutdowns

To ensure timely closure of EHS/QFS points

To perform mechanical PM activities on monthly/annual shutdowns

To update equipment spare parts catalogues and manuals

Coordination with vendors for pre-working/exection of specific mechanical tasks

To support team in planning & exection of system improvement/major ASRS projects

Coordination with the OEM of ASRS equipment for rectification of major issues

The incumbent shall be responsible for up keeping and ensuring operation condition of mentioned equipment through regular mechanical maintenance Preventive, Condition-based and Reactive) & trouble-shooting of ASRS related mechanical equipment independently & with support of third party vendors.

The incumbent shall be responsible to liaison with technical store team for review & maintaining the critical parts inventory of Mechanical related ASRS spares.
The incumbent shall be able to demonstrate competency on software and protocols including but not limited to;
o Technical Store & Spares Issuance
o SAP PM (Work Order Creation, Spare Reservation, Execution & Fulfillment)
o SAP Ariba based PR generation
o Entry Level Computer and MS Excel Skills

The incumbent shall be responsible to ensure regular health check of machines & physical inventory to ensure 100% reconciliation
The incumbent shall be responsible to maintain 5S, initiate Kaizens and maintain discipline
The incumbent shall be responsible for effective daily shift reporting
The incumbent shall be responsible to learn & comply with EHS, HR / IR / ER and Food Safety regulations & Principals.


Qualifications:
Knowledge/Skill Experience Competencies
Diploma of Associate Engineering in Mechanical/Be-tech

3 to 5 years in a similar capacity

Sound knowledge of handling situations independently
Sound knowledge on Mechanical equipment
Flexibility and endurance in a challenging environment.
Good team player, knowledge sharing
Multi-Tasking
Peer relations building and good communication skills"
